Min Age,Max Age,Profession,PartnerStatus,SA4 CODE,SA4 (Region name),Tot_inc_amt,Help_debt
60,64,Machinery operators and drivers,No,119,Sydney - Inner South West,58974,0
60,64,Machinery operators and drivers,No,121,Sydney - North Sydney and Hornsby,32242,0
60,64,Machinery operators and drivers,No,122,Sydney - Northern Beaches,81525,0
60,64,Machinery operators and drivers,No,123,Sydney - Outer South West,64839,0
60,64,Machinery operators and drivers,No,124,Sydney - Outer West and Blue Mountains,39005,0
60,64,Machinery operators and drivers,No,125,Sydney - Parramatta,50790,0
60,64,Machinery operators and drivers,No,127,Sydney - South West,60564,0
60,64,Machinery operators and drivers,No,128,Sydney - Sutherland,40930,0
60,64,Machinery operators and drivers,No,201,Ballarat,21953,0
60,64,Machinery operators and drivers,No,202,Bendigo,57049,0
60,64,Machinery operators and drivers,No,203,Geelong,45720,0
60,64,Machinery operators and drivers,No,204,Hume,58765,0
60,64,Machinery operators and drivers,No,205,Latrobe - Gippsland,43973,0
60,64,Machinery operators and drivers,No,206,Melbourne - Inner,69006,0
60,64,Machinery operators and drivers,No,207,Melbourne - Inner East,19296,0
60,64,Machinery operators and drivers,No,208,Melbourne - Inner South,60851,0
60,64,Machinery operators and drivers,No,209,Melbourne - North East,62341,0
60,64,Machinery operators and drivers,No,210,Melbourne - North West,53102,0
60,64,Machinery operators and drivers,No,211,Melbourne - Outer East,47593,0
60,64,Machinery operators and drivers,No,212,Melbourne - South East,67454,0
60,64,Machinery operators and drivers,No,213,Melbourne - West,43453,0
60,64,Machinery operators and drivers,No,214,Mornington Peninsula,46817,475
60,64,Machinery operators and drivers,No,215,North West,75939,0
60,64,Machinery operators and drivers,No,216,Shepparton,43473,0
60,64,Machinery operators and drivers,No,217,Warrnambool and South West,62125,0
60,64,Machinery operators and drivers,No,301,Brisbane - East,58752,0
60,64,Machinery operators and drivers,No,302,Brisbane - North,28113,0
60,64,Machinery operators and drivers,No,303,Brisbane - South,29538,6076
60,64,Machinery operators and drivers,No,305,Brisbane Inner City,55243,0
60,64,Machinery operators and drivers,No,306,Cairns,60212,0
60,64,Machinery operators and drivers,No,307,Darling Downs - Maranoa,57208,0
60,64,Machinery operators and drivers,No,308,Fitzroy,133826,0
60,64,Machinery operators and drivers,No,309,Gold Coast,24466,0
60,64,Machinery operators and drivers,No,310,Ipswich,1310,0
60,64,Machinery operators and drivers,No,311,Logan - Beaudesert,57388,0
60,64,Machinery operators and drivers,No,312,Mackay,42955,0
60,64,Machinery operators and drivers,No,313,Moreton Bay - North,55938,0
60,64,Machinery operators and drivers,No,314,Moreton Bay - South,35819,0
60,64,Machinery operators and drivers,No,315,Queensland - Outback,53449,0
60,64,Machinery operators and drivers,No,316,Sunshine Coast,58530,86
60,64,Machinery operators and drivers,No,317,Toowoomba,70440,0
60,64,Machinery operators and drivers,No,318,Townsville,48901,0
60,64,Machinery operators and drivers,No,319,Wide Bay,58016,0
60,64,Machinery operators and drivers,No,402,Adelaide - North,55974,0
60,64,Machinery operators and drivers,No,403,Adelaide - South,71422,0
60,64,Machinery operators and drivers,No,404,Adelaide - West,34767,0
60,64,Machinery operators and drivers,No,405,Barossa - Yorke - Mid North,64406,0
60,64,Machinery operators and drivers,No,406,South Australia - Outback,31954,0
60,64,Machinery operators and drivers,No,407,South Australia - South East,22343,0
60,64,Machinery operators and drivers,No,501,Bunbury,37258,0
60,64,Machinery operators and drivers,No,502,Mandurah,60693,0
60,64,Machinery operators and drivers,No,504,Perth - North East,78667,0
60,64,Machinery operators and drivers,No,505,Perth - North West,64211,0
60,64,Machinery operators and drivers,No,506,Perth - South East,48634,0
60,64,Machinery operators and drivers,No,507,Perth - South West,84999,0
60,64,Machinery operators and drivers,No,508,Western Australia - Outback,108524,0
60,64,Machinery operators and drivers,No,509,Western Australia - Wheat Belt,47707,0
60,64,Machinery operators and drivers,No,602,Launceston and North East,57605,0
60,64,Machinery operators and drivers,No,604,West and North West,63704,0
60,64,Machinery operators and drivers,No,701,Darwin,58432,0
60,64,Machinery operators and drivers,No,801,Australian Capital Territory,76952,0
60,64,Machinery operators and drivers,Yes,101,Capital Region,55344,0
60,64,Machinery operators and drivers,Yes,102,Central Coast,49517,0
60,64,Machinery operators and drivers,Yes,103,Central West,61586,0
60,64,Machinery operators and drivers,Yes,104,Coffs Harbour - Grafton,57017,0
60,64,Machinery operators and drivers,Yes,105,Far West and Orana,56438,0
60,64,Machinery operators and drivers,Yes,106,Hunter Valley exc Newcastle,92129,0
60,64,Machinery operators and drivers,Yes,107,Illawarra,78218,0
60,64,Machinery operators and drivers,Yes,108,Mid North Coast,106247,0
60,64,Machinery operators and drivers,Yes,109,Murray,47411,0
60,64,Machinery operators and drivers,Yes,110,New England and North West,56576,0
60,64,Machinery operators and drivers,Yes,111,Newcastle and Lake Macquarie,50168,0
60,64,Machinery operators and drivers,Yes,112,Richmond - Tweed,47603,0
60,64,Machinery operators and drivers,Yes,113,Riverina,47240,0
60,64,Machinery operators and drivers,Yes,114,Southern Highlands and Shoalhaven,35992,0
60,64,Machinery operators and drivers,Yes,115,Sydney - Baulkham Hills and Hawkesbury,46278,0
60,64,Machinery operators and drivers,Yes,116,Sydney - Blacktown,58703,0
60,64,Machinery operators and drivers,Yes,118,Sydney - Eastern Suburbs,77543,0
60,64,Machinery operators and drivers,Yes,119,Sydney - Inner South West,48777,0
60,64,Machinery operators and drivers,Yes,120,Sydney - Inner West,55515,0
60,64,Machinery operators and drivers,Yes,121,Sydney - North Sydney and Hornsby,53466,0
60,64,Machinery operators and drivers,Yes,122,Sydney - Northern Beaches,65557,0
60,64,Machinery operators and drivers,Yes,123,Sydney - Outer South West,62934,0
60,64,Machinery operators and drivers,Yes,124,Sydney - Outer West and Blue Mountains,76300,0
60,64,Machinery operators and drivers,Yes,125,Sydney - Parramatta,47342,0
60,64,Machinery operators and drivers,Yes,126,Sydney - Ryde,100005,0
60,64,Machinery operators and drivers,Yes,127,Sydney - South West,59056,0
60,64,Machinery operators and drivers,Yes,128,Sydney - Sutherland,8752,0
60,64,Machinery operators and drivers,Yes,201,Ballarat,44955,0
60,64,Machinery operators and drivers,Yes,202,Bendigo,53841,0
60,64,Machinery operators and drivers,Yes,203,Geelong,57764,0
60,64,Machinery operators and drivers,Yes,204,Hume,35359,0
60,64,Machinery operators and drivers,Yes,205,Latrobe - Gippsland,67190,0
60,64,Machinery operators and drivers,Yes,206,Melbourne - Inner,55971,0
60,64,Machinery operators and drivers,Yes,207,Melbourne - Inner East,60468,0
60,64,Machinery operators and drivers,Yes,208,Melbourne - Inner South,60184,0
60,64,Machinery operators and drivers,Yes,209,Melbourne - North East,58078,0
60,64,Machinery operators and drivers,Yes,210,Melbourne - North West,46479,0
60,64,Machinery operators and drivers,Yes,211,Melbourne - Outer East,46734,0
60,64,Machinery operators and drivers,Yes,212,Melbourne - South East,47951,0
60,64,Machinery operators and drivers,Yes,213,Melbourne - West,64418,0
60,64,Machinery operators and drivers,Yes,214,Mornington Peninsula,46153,0
60,64,Machinery operators and drivers,Yes,215,North West,48603,0
60,64,Machinery operators and drivers,Yes,216,Shepparton,44285,0
60,64,Machinery operators and drivers,Yes,217,Warrnambool and South West,47512,0
60,64,Machinery operators and drivers,Yes,301,Brisbane - East,44589,0
60,64,Machinery operators and drivers,Yes,302,Brisbane - North,71448,0
60,64,Machinery operators and drivers,Yes,303,Brisbane - South,51753,0
60,64,Machinery operators and drivers,Yes,304,Brisbane - West,56573,0
60,64,Machinery operators and drivers,Yes,305,Brisbane Inner City,51069,0
60,64,Machinery operators and drivers,Yes,306,Cairns,36451,0
60,64,Machinery operators and drivers,Yes,307,Darling Downs - Maranoa,70305,0
60,64,Machinery operators and drivers,Yes,308,Fitzroy,111856,0
60,64,Machinery operators and drivers,Yes,309,Gold Coast,61340,0
60,64,Machinery operators and drivers,Yes,310,Ipswich,48303,0
60,64,Machinery operators and drivers,Yes,311,Logan - Beaudesert,44587,0
60,64,Machinery operators and drivers,Yes,312,Mackay,101480,0
60,64,Machinery operators and drivers,Yes,313,Moreton Bay - North,59344,0
60,64,Machinery operators and drivers,Yes,314,Moreton Bay - South,62517,0
60,64,Machinery operators and drivers,Yes,315,Queensland - Outback,98140,0
60,64,Machinery operators and drivers,Yes,316,Sunshine Coast,58608,0
60,64,Machinery operators and drivers,Yes,317,Toowoomba,72434,0
60,64,Machinery operators and drivers,Yes,318,Townsville,65575,0
60,64,Machinery operators and drivers,Yes,319,Wide Bay,81324,0
60,64,Machinery operators and drivers,Yes,401,Adelaide - Central and Hills,48385,0
60,64,Machinery operators and drivers,Yes,402,Adelaide - North,49376,0
60,64,Machinery operators and drivers,Yes,403,Adelaide - South,38611,0
60,64,Machinery operators and drivers,Yes,404,Adelaide - West,60620,0
60,64,Machinery operators and drivers,Yes,405,Barossa - Yorke - Mid North,41685,0
60,64,Machinery operators and drivers,Yes,406,South Australia - Outback,69670,0
60,64,Machinery operators and drivers,Yes,407,South Australia - South East,65485,0
60,64,Machinery operators and drivers,Yes,501,Bunbury,76774,0
60,64,Machinery operators and drivers,Yes,502,Mandurah,116820,0
60,64,Machinery operators and drivers,Yes,503,Perth - Inner,87357,0
60,64,Machinery operators and drivers,Yes,504,Perth - North East,90595,0
60,64,Machinery operators and drivers,Yes,505,Perth - North West,61289,0
60,64,Machinery operators and drivers,Yes,506,Perth - South East,69819,0
60,64,Machinery operators and drivers,Yes,507,Perth - South West,80463,0
60,64,Machinery operators and drivers,Yes,508,Western Australia - Outback,98095,0
60,64,Machinery operators and drivers,Yes,509,Western Australia - Wheat Belt,55083,0
60,64,Machinery operators and drivers,Yes,601,Hobart,56267,0
60,64,Machinery operators and drivers,Yes,602,Launceston and North East,47314,0
60,64,Machinery operators and drivers,Yes,604,West and North West,61317,0
60,64,Machinery operators and drivers,Yes,701,Darwin,57674,0
60,64,Machinery operators and drivers,Yes,702,Northern Territory - Outback,48955,0
60,64,Machinery operators and drivers,Yes,801,Australian Capital Territory,56749,0
60,64,Managers,No,101,Capital Region,71897,0
60,64,Managers,No,102,Central Coast,70734,0
60,64,Managers,No,103,Central West,101007,0
60,64,Managers,No,105,Far West and Orana,44580,0
60,64,Managers,No,106,Hunter Valley exc Newcastle,51443,0
60,64,Managers,No,107,Illawarra,89088,0
60,64,Managers,No,108,Mid North Coast,20980,0
60,64,Managers,No,110,New England and North West,109810,0
60,64,Managers,No,111,Newcastle and Lake Macquarie,61617,0
60,64,Managers,No,112,Richmond - Tweed,85426,0
60,64,Managers,No,115,Sydney - Baulkham Hills and Hawkesbury,47168,0
60,64,Managers,No,116,Sydney - Blacktown,69581,0
60,64,Managers,No,117,Sydney - City and Inner South,282266,0
60,64,Managers,No,118,Sydney - Eastern Suburbs,98818,0
60,64,Managers,No,119,Sydney - Inner South West,53796,0
60,64,Managers,No,120,Sydney - Inner West,81279,0
60,64,Managers,No,121,Sydney - North Sydney and Hornsby,80427,0
60,64,Managers,No,122,Sydney - Northern Beaches,79767,0
60,64,Managers,No,123,Sydney - Outer South West,57112,0
60,64,Managers,No,124,Sydney - Outer West and Blue Mountains,57455,0
60,64,Managers,No,125,Sydney - Parramatta,62422,0
60,64,Managers,No,126,Sydney - Ryde,55420,0
60,64,Managers,No,127,Sydney - South West,79046,0
60,64,Managers,No,128,Sydney - Sutherland,179549,0
60,64,Managers,No,201,Ballarat,23928,0
60,64,Managers,No,202,Bendigo,62062,0
60,64,Managers,No,203,Geelong,40089,0
60,64,Managers,No,205,Latrobe - Gippsland,35386,0
60,64,Managers,No,206,Melbourne - Inner,130212,0
60,64,Managers,No,207,Melbourne - Inner East,124121,0
60,64,Managers,No,208,Melbourne - Inner South,60994,133
60,64,Managers,No,209,Melbourne - North East,88016,0
60,64,Managers,No,210,Melbourne - North West,63179,0
60,64,Managers,No,211,Melbourne - Outer East,60654,538
60,64,Managers,No,212,Melbourne - South East,95043,0
60,64,Managers,No,213,Melbourne - West,58730,510
60,64,Managers,No,214,Mornington Peninsula,70445,0
60,64,Managers,No,215,North West,54816,0
60,64,Managers,No,301,Brisbane - East,83908,0
60,64,Managers,No,302,Brisbane - North,30073,0
60,64,Managers,No,303,Brisbane - South,50322,0
60,64,Managers,No,304,Brisbane - West,26672,0
60,64,Managers,No,305,Brisbane Inner City,139147,0
60,64,Managers,No,306,Cairns,38832,0
60,64,Managers,No,309,Gold Coast,79529,0
60,64,Managers,No,310,Ipswich,35377,0
60,64,Managers,No,311,Logan - Beaudesert,61349,0
60,64,Managers,No,312,Mackay,39617,0
60,64,Managers,No,313,Moreton Bay - North,36497,0
60,64,Managers,No,314,Moreton Bay - South,48053,0
60,64,Managers,No,316,Sunshine Coast,92552,0
60,64,Managers,No,318,Townsville,50873,0
60,64,Managers,No,319,Wide Bay,48531,0
60,64,Managers,No,401,Adelaide - Central and Hills,119847,0
60,64,Managers,No,402,Adelaide - North,164577,0
60,64,Managers,No,403,Adelaide - South,70826,0
60,64,Managers,No,404,Adelaide - West,97635,0
60,64,Managers,No,407,South Australia - South East,55217,0
60,64,Managers,No,501,Bunbury,6630,0
60,64,Managers,No,503,Perth - Inner,228541,0
60,64,Managers,No,504,Perth - North East,82357,0
60,64,Managers,No,505,Perth - North West,60365,4271
60,64,Managers,No,506,Perth - South East,140383,0
60,64,Managers,No,507,Perth - South West,94582,0
60,64,Managers,No,508,Western Australia - Outback,128770,0
60,64,Managers,No,601,Hobart,83571,0
60,64,Managers,No,701,Darwin,102388,0
60,64,Managers,No,702,Northern Territory - Outback,53447,0
60,64,Managers,No,801,Australian Capital Territory,108112,0
60,64,Managers,Yes,101,Capital Region,97995,0
60,64,Managers,Yes,102,Central Coast,276846,0
60,64,Managers,Yes,103,Central West,45000,0
60,64,Managers,Yes,104,Coffs Harbour - Grafton,83725,0
60,64,Managers,Yes,105,Far West and Orana,64028,0
60,64,Managers,Yes,106,Hunter Valley exc Newcastle,87941,0
60,64,Managers,Yes,107,Illawarra,65254,178
60,64,Managers,Yes,108,Mid North Coast,65929,0
60,64,Managers,Yes,109,Murray,34356,0
60,64,Managers,Yes,110,New England and North West,66198,0
60,64,Managers,Yes,111,Newcastle and Lake Macquarie,166438,0
60,64,Managers,Yes,112,Richmond - Tweed,113989,0
60,64,Managers,Yes,113,Riverina,77427,0
60,64,Managers,Yes,114,Southern Highlands and Shoalhaven,68657,0
60,64,Managers,Yes,115,Sydney - Baulkham Hills and Hawkesbury,90125,0
60,64,Managers,Yes,116,Sydney - Blacktown,61565,0
60,64,Managers,Yes,117,Sydney - City and Inner South,176202,0
60,64,Managers,Yes,118,Sydney - Eastern Suburbs,286763,0
60,64,Managers,Yes,119,Sydney - Inner South West,63592,0
60,64,Managers,Yes,120,Sydney - Inner West,90130,0
60,64,Managers,Yes,121,Sydney - North Sydney and Hornsby,125028,0
60,64,Managers,Yes,122,Sydney - Northern Beaches,142501,0
60,64,Managers,Yes,123,Sydney - Outer South West,68761,0
60,64,Managers,Yes,124,Sydney - Outer West and Blue Mountains,75694,0
60,64,Managers,Yes,125,Sydney - Parramatta,63984,0
60,64,Managers,Yes,126,Sydney - Ryde,141420,0
60,64,Managers,Yes,127,Sydney - South West,75344,0
60,64,Managers,Yes,128,Sydney - Sutherland,95129,348
60,64,Managers,Yes,201,Ballarat,83661,0
60,64,Managers,Yes,202,Bendigo,65569,840
60,64,Managers,Yes,203,Geelong,62495,0
60,64,Managers,Yes,204,Hume,59373,0
60,64,Managers,Yes,205,Latrobe - Gippsland,65728,0
60,64,Managers,Yes,206,Melbourne - Inner,182466,0
60,64,Managers,Yes,207,Melbourne - Inner East,151956,0
60,64,Managers,Yes,208,Melbourne - Inner South,99934,0
60,64,Managers,Yes,209,Melbourne - North East,136674,0
60,64,Managers,Yes,210,Melbourne - North West,95788,0
60,64,Managers,Yes,211,Melbourne - Outer East,104673,0
60,64,Managers,Yes,212,Melbourne - South East,88143,0
60,64,Managers,Yes,213,Melbourne - West,85711,0
60,64,Managers,Yes,214,Mornington Peninsula,108694,0
60,64,Managers,Yes,215,North West,78306,0
60,64,Managers,Yes,216,Shepparton,50061,0
60,64,Managers,Yes,217,Warrnambool and South West,73491,0
60,64,Managers,Yes,301,Brisbane - East,96937,0
60,64,Managers,Yes,302,Brisbane - North,70619,0
60,64,Managers,Yes,303,Brisbane - South,154643,0
60,64,Managers,Yes,304,Brisbane - West,205739,0
60,64,Managers,Yes,305,Brisbane Inner City,130227,0
60,64,Managers,Yes,306,Cairns,62745,1275
60,64,Managers,Yes,307,Darling Downs - Maranoa,53458,0
60,64,Managers,Yes,308,Fitzroy,94632,0
60,64,Managers,Yes,309,Gold Coast,97617,0
60,64,Managers,Yes,310,Ipswich,89503,0
60,64,Managers,Yes,311,Logan - Beaudesert,110253,0
60,64,Managers,Yes,312,Mackay,136943,0
60,64,Managers,Yes,313,Moreton Bay - North,89012,0
60,64,Managers,Yes,314,Moreton Bay - South,80204,0
60,64,Managers,Yes,315,Queensland - Outback,19994,0
60,64,Managers,Yes,316,Sunshine Coast,113672,0
60,64,Managers,Yes,317,Toowoomba,122807,0
60,64,Managers,Yes,318,Townsville,67346,0
60,64,Managers,Yes,319,Wide Bay,51363,0
60,64,Managers,Yes,401,Adelaide - Central and Hills,118222,0
60,64,Managers,Yes,402,Adelaide - North,74145,0
60,64,Managers,Yes,403,Adelaide - South,88251,0
60,64,Managers,Yes,404,Adelaide - West,48821,0
60,64,Managers,Yes,405,Barossa - Yorke - Mid North,65882,0
60,64,Managers,Yes,406,South Australia - Outback,62807,0
60,64,Managers,Yes,407,South Australia - South East,78699,0
60,64,Managers,Yes,501,Bunbury,61725,0
60,64,Managers,Yes,502,Mandurah,80528,0
60,64,Managers,Yes,503,Perth - Inner,143907,0
60,64,Managers,Yes,504,Perth - North East,102561,0
60,64,Managers,Yes,505,Perth - North West,160270,0
60,64,Managers,Yes,506,Perth - South East,133725,0
60,64,Managers,Yes,507,Perth - South West,93647,0
60,64,Managers,Yes,508,Western Australia - Outback,83309,0
60,64,Managers,Yes,509,Western Australia - Wheat Belt,104066,0
60,64,Managers,Yes,601,Hobart,116180,0
60,64,Managers,Yes,602,Launceston and North East,63619,0
60,64,Managers,Yes,604,West and North West,64238,0
60,64,Managers,Yes,701,Darwin,214797,0
60,64,Managers,Yes,702,Northern Territory - Outback,46076,0
60,64,Managers,Yes,801,Australian Capital Territory,135200,0
60,64,Other,No,101,Capital Region,36647,91
60,64,Other,No,102,Central Coast,24893,861
60,64,Other,No,103,Central West,28950,0
60,64,Other,No,104,Coffs Harbour - Grafton,30206,0
60,64,Other,No,105,Far West and Orana,34354,0
60,64,Other,No,106,Hunter Valley exc Newcastle,63499,0
60,64,Other,No,107,Illawarra,51117,0
60,64,Other,No,108,Mid North Coast,18799,0
60,64,Other,No,109,Murray,35642,0
60,64,Other,No,110,New England and North West,44105,740
60,64,Other,No,111,Newcastle and Lake Macquarie,22638,0
60,64,Other,No,112,Richmond - Tweed,35591,267
60,64,Other,No,113,Riverina,78527,2446
60,64,Other,No,114,Southern Highlands and Shoalhaven,21157,0
60,64,Other,No,115,Sydney - Baulkham Hills and Hawkesbury,33911,76
60,64,Other,No,116,Sydney - Blacktown,27806,68
60,64,Other,No,117,Sydney - City and Inner South,27092,0
60,64,Other,No,118,Sydney - Eastern Suburbs,44646,0
60,64,Other,No,119,Sydney - Inner South West,29522,42
60,64,Other,No,120,Sydney - Inner West,65454,0
60,64,Other,No,121,Sydney - North Sydney and Hornsby,82960,215
60,64,Other,No,122,Sydney - Northern Beaches,36599,0
60,64,Other,No,123,Sydney - Outer South West,128521,0
60,64,Other,No,124,Sydney - Outer West and Blue Mountains,45620,674
60,64,Other,No,125,Sydney - Parramatta,48787,0
60,64,Other,No,126,Sydney - Ryde,28783,303
60,64,Other,No,127,Sydney - South West,33376,0
60,64,Other,No,128,Sydney - Sutherland,43595,0
60,64,Other,No,201,Ballarat,37644,0
60,64,Other,No,202,Bendigo,21542,0
60,64,Other,No,203,Geelong,31858,1111
60,64,Other,No,204,Hume,33662,0
60,64,Other,No,205,Latrobe - Gippsland,22071,0
60,64,Other,No,206,Melbourne - Inner,69098,0
60,64,Other,No,207,Melbourne - Inner East,41398,658
60,64,Other,No,208,Melbourne - Inner South,32378,479
60,64,Other,No,209,Melbourne - North East,29203,0
60,64,Other,No,210,Melbourne - North West,28873,0
60,64,Other,No,211,Melbourne - Outer East,30823,678
60,64,Other,No,212,Melbourne - South East,20613,0
60,64,Other,No,213,Melbourne - West,26767,0
60,64,Other,No,214,Mornington Peninsula,55622,0
60,64,Other,No,215,North West,44049,0
60,64,Other,No,216,Shepparton,50459,0
60,64,Other,No,217,Warrnambool and South West,40633,0
60,64,Other,No,301,Brisbane - East,33035,1373
60,64,Other,No,302,Brisbane - North,10859,0
60,64,Other,No,303,Brisbane - South,33109,0
60,64,Other,No,304,Brisbane - West,45757,0
60,64,Other,No,305,Brisbane Inner City,157023,685
60,64,Other,No,306,Cairns,36668,0
60,64,Other,No,307,Darling Downs - Maranoa,25293,0
60,64,Other,No,308,Fitzroy,22105,939
60,64,Other,No,309,Gold Coast,31054,92
60,64,Other,No,310,Ipswich,18263,970
60,64,Other,No,311,Logan - Beaudesert,47027,294
60,64,Other,No,312,Mackay,35776,0
60,64,Other,No,313,Moreton Bay - North,18855,0
60,64,Other,No,314,Moreton Bay - South,25484,0
60,64,Other,No,315,Queensland - Outback,60944,0
60,64,Other,No,316,Sunshine Coast,32119,878
60,64,Other,No,317,Toowoomba,67021,0
60,64,Other,No,318,Townsville,27852,0
60,64,Other,No,319,Wide Bay,27016,752
60,64,Other,No,401,Adelaide - Central and Hills,34966,669
60,64,Other,No,402,Adelaide - North,34598,456
60,64,Other,No,403,Adelaide - South,25837,0
60,64,Other,No,404,Adelaide - West,17861,0
60,64,Other,No,405,Barossa - Yorke - Mid North,81375,0
60,64,Other,No,406,South Australia - Outback,28728,0
60,64,Other,No,407,South Australia - South East,34274,75
60,64,Other,No,501,Bunbury,35220,0
60,64,Other,No,502,Mandurah,71412,0
60,64,Other,No,503,Perth - Inner,92207,0
60,64,Other,No,504,Perth - North East,95415,0
60,64,Other,No,505,Perth - North West,69529,0
60,64,Other,No,506,Perth - South East,32982,0
60,64,Other,No,507,Perth - South West,33040,0
60,64,Other,No,508,Western Australia - Outback,40075,0
60,64,Other,No,509,Western Australia - Wheat Belt,36095,109
60,64,Other,No,601,Hobart,39938,364
60,64,Other,No,602,Launceston and North East,43577,0
60,64,Other,No,604,West and North West,37126,0
60,64,Other,No,701,Darwin,44480,0
60,64,Other,No,702,Northern Territory - Outback,68639,0
60,64,Other,No,801,Australian Capital Territory,39419,1524
60,64,Other,No,#N/A,Unknown/Overseas,53034,0
60,64,Other,Yes,101,Capital Region,39937,48
60,64,Other,Yes,102,Central Coast,28774,121
60,64,Other,Yes,103,Central West,59793,0
60,64,Other,Yes,104,Coffs Harbour - Grafton,30627,447
60,64,Other,Yes,105,Far West and Orana,25722,0
60,64,Other,Yes,106,Hunter Valley exc Newcastle,40843,120
60,64,Other,Yes,107,Illawarra,34098,0
60,64,Other,Yes,108,Mid North Coast,31040,0
60,64,Other,Yes,109,Murray,33700,0
60,64,Other,Yes,110,New England and North West,32725,22
60,64,Other,Yes,111,Newcastle and Lake Macquarie,62511,0
60,64,Other,Yes,112,Richmond - Tweed,24516,0
60,64,Other,Yes,113,Riverina,54009,265
60,64,Other,Yes,114,Southern Highlands and Shoalhaven,44878,59
60,64,Other,Yes,115,Sydney - Baulkham Hills and Hawkesbury,41618,0
60,64,Other,Yes,116,Sydney - Blacktown,27613,631
60,64,Other,Yes,117,Sydney - City and Inner South,59072,48
60,64,Other,Yes,118,Sydney - Eastern Suburbs,86486,0
60,64,Other,Yes,119,Sydney - Inner South West,26804,466
60,64,Other,Yes,120,Sydney - Inner West,125332,0
60,64,Other,Yes,121,Sydney - North Sydney and Hornsby,91840,131
60,64,Other,Yes,122,Sydney - Northern Beaches,55872,0
60,64,Other,Yes,123,Sydney - Outer South West,32286,0
60,64,Other,Yes,124,Sydney - Outer West and Blue Mountains,41324,28
60,64,Other,Yes,125,Sydney - Parramatta,20657,0
60,64,Other,Yes,126,Sydney - Ryde,33842,0
60,64,Other,Yes,127,Sydney - South West,30074,97
60,64,Other,Yes,128,Sydney - Sutherland,25785,0
60,64,Other,Yes,201,Ballarat,37534,207
60,64,Other,Yes,202,Bendigo,32561,675
60,64,Other,Yes,203,Geelong,34386,0
60,64,Other,Yes,204,Hume,23027,617
60,64,Other,Yes,205,Latrobe - Gippsland,34513,0
60,64,Other,Yes,206,Melbourne - Inner,66255,1017
60,64,Other,Yes,207,Melbourne - Inner East,57144,225
60,64,Other,Yes,208,Melbourne - Inner South,69490,70
60,64,Other,Yes,209,Melbourne - North East,32697,0
60,64,Other,Yes,210,Melbourne - North West,37967,398
60,64,Other,Yes,211,Melbourne - Outer East,77090,139
60,64,Other,Yes,212,Melbourne - South East,50879,698
60,64,Other,Yes,213,Melbourne - West,34171,299
60,64,Other,Yes,214,Mornington Peninsula,36540,15
60,64,Other,Yes,215,North West,41729,0
60,64,Other,Yes,216,Shepparton,23439,0
60,64,Other,Yes,217,Warrnambool and South West,85007,0
60,64,Other,Yes,301,Brisbane - East,40605,0
60,64,Other,Yes,302,Brisbane - North,32949,1736
60,64,Other,Yes,303,Brisbane - South,34111,198
60,64,Other,Yes,304,Brisbane - West,47010,0
60,64,Other,Yes,305,Brisbane Inner City,45217,394
60,64,Other,Yes,306,Cairns,35325,0
60,64,Other,Yes,307,Darling Downs - Maranoa,31261,65
60,64,Other,Yes,308,Fitzroy,26949,0
60,64,Other,Yes,309,Gold Coast,41997,0
60,64,Other,Yes,310,Ipswich,38051,0
60,64,Other,Yes,311,Logan - Beaudesert,23481,200
60,64,Other,Yes,312,Mackay,37506,0
60,64,Other,Yes,313,Moreton Bay - North,34285,249
60,64,Other,Yes,314,Moreton Bay - South,23831,0
60,64,Other,Yes,315,Queensland - Outback,38988,0
60,64,Other,Yes,316,Sunshine Coast,33971,227
60,64,Other,Yes,317,Toowoomba,29088,0
60,64,Other,Yes,318,Townsville,45920,0
60,64,Other,Yes,319,Wide Bay,31630,0
60,64,Other,Yes,401,Adelaide - Central and Hills,65748,409
60,64,Other,Yes,402,Adelaide - North,39446,329
60,64,Other,Yes,403,Adelaide - South,40117,52
60,64,Other,Yes,404,Adelaide - West,38757,0
60,64,Other,Yes,405,Barossa - Yorke - Mid North,43093,0
60,64,Other,Yes,406,South Australia - Outback,38698,0
60,64,Other,Yes,407,South Australia - South East,34252,0
60,64,Other,Yes,501,Bunbury,51414,263
60,64,Other,Yes,502,Mandurah,62282,0
60,64,Other,Yes,503,Perth - Inner,88087,0
60,64,Other,Yes,504,Perth - North East,31233,0
60,64,Other,Yes,505,Perth - North West,39508,0
60,64,Other,Yes,506,Perth - South East,46874,0
60,64,Other,Yes,507,Perth - South West,72203,0
60,64,Other,Yes,508,Western Australia - Outback,55499,0
60,64,Other,Yes,509,Western Australia - Wheat Belt,51172,0
60,64,Other,Yes,601,Hobart,34621,0
60,64,Other,Yes,602,Launceston and North East,26714,0
60,64,Other,Yes,604,West and North West,31869,0
60,64,Other,Yes,701,Darwin,55696,0
60,64,Other,Yes,702,Northern Territory - Outback,44167,0
60,64,Other,Yes,801,Australian Capital Territory,51653,184
60,64,Other,Yes,#N/A,Unknown/Overseas,22145,0
60,64,Professionals,No,101,Capital Region,66016,0
60,64,Professionals,No,102,Central Coast,57480,85
60,64,Professionals,No,103,Central West,48047,0
60,64,Professionals,No,104,Coffs Harbour - Grafton,52107,0
60,64,Professionals,No,105,Far West and Orana,70710,0
60,64,Professionals,No,106,Hunter Valley exc Newcastle,102372,0
60,64,Professionals,No,107,Illawarra,90099,0
